# Wavelength(Angstrom)  Transmission
4.276700e+04  8.940100e-01
4.278400e+04  8.945400e-01
4.280200e+04  8.950800e-01
4.282000e+04  8.956000e-01
4.283700e+04  8.960900e-01
4.285500e+04  8.966300e-01
4.287300e+04  8.972000e-01
4.289100e+04  8.977800e-01
4.290800e+04  8.983900e-01
4.292600e+04  8.991300e-01
4.294400e+04  9.001400e-01
4.296200e+04  9.010300e-01
4.297900e+04  9.016800e-01
4.299700e+04  9.024700e-01
4.301500e+04  9.034700e-01
4.303300e+04  9.031500e-01
4.305100e+04  9.040700e-01
4.306900e+04  9.046300e-01
4.308700e+04  9.043200e-01
4.310400e+04  9.037800e-01
4.312200e+04  9.037700e-01
4.314000e+04  9.055300e-01
4.315800e+04  9.064400e-01
4.317600e+04  9.064700e-01
4.319400e+04  9.074500e-01
4.321200e+04  9.077000e-01
4.323000e+04  9.074600e-01
4.324800e+04  9.081500e-01
4.326600e+04  9.094900e-01
4.328400e+04  9.100700e-01
4.330200e+04  9.092500e-01
4.332000e+04  9.090400e-01
4.333900e+04  9.105500e-01
4.335700e+04  9.101300e-01
4.337500e+04  9.090800e-01
4.339300e+04  9.121300e-01
4.341100e+04  9.139200e-01
4.342900e+04  9.133000e-01
4.344700e+04  9.145300e-01
4.346600e+04  9.146400e-01
4.348400e+04  9.154000e-01
4.350200e+04  9.173000e-01
4.352000e+04  9.174500e-01
4.353900e+04  9.175800e-01
4.355700e+04  9.179200e-01
4.357500e+04  9.191800e-01
4.359400e+04  9.201800e-01
4.361200e+04  9.199000e-01
4.363000e+04  9.217200e-01
4.364900e+04  9.225900e-01
4.366700e+04  9.217800e-01
4.368500e+04  9.228800e-01
4.370400e+04  9.236900e-01
4.372200e+04  9.245600e-01
4.374100e+04  9.249700e-01
4.375900e+04  9.249700e-01
4.377800e+04  9.267500e-01
4.379600e+04  9.257100e-01
4.381500e+04  9.238800e-01
4.383300e+04  9.262800e-01
4.385200e+04  9.287800e-01
4.387000e+04  9.296800e-01
4.388900e+04  9.314100e-01
4.390700e+04  9.332100e-01
4.392600e+04  9.336900e-01
4.394500e+04  9.357200e-01
4.396300e+04  9.378800e-01
4.398200e+04  9.375500e-01
4.400100e+04  9.385100e-01
4.401900e+04  9.394500e-01
4.403800e+04  9.404400e-01
4.405700e+04  9.417900e-01
4.407500e+04  9.407600e-01
4.409400e+04  9.433100e-01
4.411300e+04  9.470000e-01
4.413200e+04  9.460200e-01
4.415000e+04  9.474200e-01
4.416900e+04  9.490500e-01
4.418800e+04  9.488200e-01
4.420700e+04  9.505800e-01
4.422600e+04  9.507900e-01
4.424400e+04  9.532000e-01
4.426300e+04  9.570400e-01
4.428200e+04  9.558300e-01
4.430100e+04  9.562600e-01
4.432000e+04  9.591100e-01
4.433900e+04  9.602900e-01
4.435800e+04  9.611100e-01
4.437700e+04  9.618900e-01
4.439600e+04  9.630400e-01
4.441500e+04  9.638400e-01
4.443400e+04  9.646000e-01
4.445300e+04  9.651500e-01
4.447200e+04  9.669700e-01
4.449100e+04  9.700100e-01
4.451000e+04  9.709800e-01
4.453000e+04  9.731200e-01
4.454900e+04  9.738800e-01
4.456800e+04  9.731100e-01
