# Wavelength(Angstrom)  Transmission
9.352500e+03  3.900000e-03
9.353000e+03  3.900000e-03
9.353500e+03  4.100000e-03
9.354000e+03  4.200000e-03
9.354500e+03  4.300000e-03
9.355000e+03  4.500000e-03
9.355500e+03  4.200000e-03
9.356000e+03  4.000000e-03
9.356500e+03  3.800000e-03
9.357000e+03  4.000000e-03
9.357500e+03  4.100000e-03
9.358000e+03  3.600000e-03
9.358500e+03  3.300000e-03
9.359000e+03  3.000000e-03
9.359500e+03  3.200000e-03
9.360000e+03  3.400000e-03
9.360500e+03  2.700000e-03
9.361000e+03  1.900000e-03
9.361500e+03  1.600000e-03
9.362000e+03  1.700000e-03
9.362500e+03  1.800000e-03
9.363000e+03  1.800000e-03
9.363500e+03  1.800000e-03
9.364000e+03  1.800000e-03
9.364500e+03  1.800000e-03
9.365000e+03  2.100000e-03
9.365500e+03  2.200000e-03
9.366000e+03  2.600000e-03
9.366500e+03  3.100000e-03
9.367000e+03  3.600000e-03
9.367500e+03  4.200000e-03
9.368000e+03  3.400000e-03
9.368500e+03  2.700000e-03
9.369000e+03  2.000000e-03
9.369500e+03  1.600000e-03
9.370000e+03  1.600000e-03
9.370500e+03  1.600000e-03
9.371000e+03  1.700000e-03
9.371500e+03  2.000000e-03
9.372000e+03  2.500000e-03
9.372500e+03  3.000000e-03
9.373000e+03  2.600000e-03
9.373500e+03  2.300000e-03
9.374000e+03  2.300000e-03
9.374500e+03  2.300000e-03
9.375000e+03  2.400000e-03
9.375500e+03  2.200000e-03
9.376000e+03  2.000000e-03
9.376500e+03  1.800000e-03
9.377000e+03  1.600000e-03
9.377500e+03  1.300000e-03
9.378000e+03  1.400000e-03
9.378500e+03  1.500000e-03
9.379000e+03  1.600000e-03
9.379500e+03  1.800000e-03
9.380000e+03  2.000000e-03
9.380500e+03  1.900000e-03
9.381000e+03  1.900000e-03
9.381500e+03  1.800000e-03
9.382000e+03  1.800000e-03
9.382500e+03  1.700000e-03
9.383000e+03  1.400000e-03
9.383500e+03  1.100000e-03
9.384000e+03  1.000000e-03
9.384500e+03  9.000000e-04
9.385000e+03  8.000000e-04
9.385500e+03  1.000000e-03
9.386000e+03  1.300000e-03
9.386500e+03  1.800000e-03
9.387000e+03  2.500000e-03
9.387500e+03  3.300000e-03
9.388000e+03  2.900000e-03
9.388500e+03  2.400000e-03
9.389000e+03  2.000000e-03
9.389500e+03  1.600000e-03
9.390000e+03  1.200000e-03
9.390500e+03  1.200000e-03
9.391000e+03  1.200000e-03
9.391500e+03  1.400000e-03
9.392000e+03  1.600000e-03
9.392500e+03  1.900000e-03
9.393000e+03  1.700000e-03
9.393500e+03  2.300000e-03
9.394000e+03  3.000000e-03
9.394500e+03  3.700000e-03
9.395000e+03  4.300000e-03
9.395500e+03  3.500000e-03
9.396000e+03  2.700000e-03
9.396500e+03  2.000000e-03
9.397000e+03  1.400000e-03
9.397500e+03  9.000000e-04
9.398000e+03  1.100000e-03
9.398500e+03  1.300000e-03
9.399000e+03  1.600000e-03
9.399500e+03  1.900000e-03
9.400000e+03  2.300000e-03
9.400500e+03  1.700000e-03
9.401000e+03  1.400000e-03
9.401500e+03  1.400000e-03
9.402000e+03  1.400000e-03
9.402500e+03  1.400000e-03
9.403000e+03  1.000000e-03
9.403500e+03  8.000000e-04
9.404000e+03  6.000000e-04
9.404500e+03  5.000000e-04
9.405000e+03  4.000000e-04
9.405500e+03  3.000000e-04
9.406000e+03  2.000000e-04
9.406500e+03  4.000000e-04
9.407000e+03  6.000000e-04
9.407500e+03  9.000000e-04
9.408000e+03  8.000000e-04
9.408500e+03  8.000000e-04
9.409000e+03  9.000000e-04
9.409500e+03  1.100000e-03
9.410000e+03  1.300000e-03
9.410500e+03  1.000000e-03
9.411000e+03  7.000000e-04
9.411500e+03  5.000000e-04
9.412000e+03  6.000000e-04
9.412500e+03  7.000000e-04
9.413000e+03  5.000000e-04
9.413500e+03  3.000000e-04
9.414000e+03  2.000000e-04
9.414500e+03  2.000000e-04
9.415000e+03  2.000000e-04
9.415500e+03  3.000000e-04
9.416000e+03  5.000000e-04
9.416500e+03  7.000000e-04
9.417000e+03  1.000000e-03
9.417500e+03  1.300000e-03
9.418000e+03  9.000000e-04
9.418500e+03  5.000000e-04
9.419000e+03  2.000000e-04
9.419500e+03  3.000000e-04
9.420000e+03  5.000000e-04
9.420500e+03  4.000000e-04
9.421000e+03  3.000000e-04
9.421500e+03  3.000000e-04
9.422000e+03  3.000000e-04
9.422500e+03  5.000000e-04
9.423000e+03  5.000000e-04
9.423500e+03  5.000000e-04
9.424000e+03  1.100000e-03
9.424500e+03  1.800000e-03
9.425000e+03  2.500000e-03
9.425500e+03  1.900000e-03
9.426000e+03  1.300000e-03
9.426500e+03  7.000000e-04
9.427000e+03  3.000000e-04
9.427500e+03  6.000000e-04
9.428000e+03  3.000000e-04
9.428500e+03  1.000000e-04
9.429000e+03  1.000000e-04
9.429500e+03  2.000000e-04
9.430000e+03  3.000000e-04
9.430500e+03  4.000000e-04
9.431000e+03  6.000000e-04
9.431500e+03  7.000000e-04
9.432000e+03  8.000000e-04
9.432500e+03  1.100000e-03
9.433000e+03  1.100000e-03
9.433500e+03  1.100000e-03
9.434000e+03  1.100000e-03
9.434500e+03  1.400000e-03
9.435000e+03  1.800000e-03
9.435500e+03  1.600000e-03
9.436000e+03  1.600000e-03
